market_id,question,category,tags,event_id,created_at,updated_at,start_date,end_date,resolved_at,state,outcome,outcome_prices,total_volume_usdc,total_liquidity_usdc,volume_24hr,volume_1wk,volume_1mo,volume_1yr,best_bid,best_ask,last_trade_price,spread,uma_dispute,resolution_source,creator_address,is_community_created,fee_tier,neg_risk,active,closed,archived,restricted,slug,condition_id,question_id,description
240265,Will the USA report a 7-day COVID-19 case average of 600k or more by January 8?,Coronavirus,[],4069,2022-01-01T14:26:03.702Z,2024-04-26T02:51:34.146329Z,2022-01-03T15:16:47.849Z,2022-01-15T00:00:00Z,2024-04-26T02:51:34.146329Z,resolved,YES,"[""0.999999853246295498429451367420127"", ""0.0000001467537045015705486325798730242748""]",32388.24,1289.66,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,False,https://covid.cdc.gov/covid-data-tracker/#trends_dailytrendscases,0x4b24b1b119fd23aD723A2C2286047CC453DF4AA1,False,,,True,True,False,False,will-the-usa-report-a-7-day-covid-19-case-average-of-600k-or-more-by-january-8,0x962adafe066c0309ae34953567183159edd852608dbc1f75605a614e7ccb08df,,"The market will resolve to “Yes” if the United States reports a 600,000 or more 7-day COVID-19 case average on or after the date of this market’s inception, January 1 2022, and on or before January 8 2022. 

Otherwise, the market will resolve to “No.” 

This market will resolve on data from the CDC's Data Tracker, specifically, the 7-day moving average of COVID-19 cases for the United States, which is available at https://covid.cdc.gov/covid-data-tracker/#trends_dailytrendscases (navigate to ""Select a state or territory"" and select “United States”, and then scroll to ""Data Table for Daily Case Trends"" and view the data in the ""7-Day Moving Avg"" column, which is able to be sorted in descending order). 

The resolution source will be reviewed once daily at 8 PM ET, to see if the criteria for “Yes” are met. The final check will be on January 15 2022, 8 PM ET, checking the 7-day average on all days from the creation of this market to January 8 2022 (inclusive).

If the website is down or data is unavailable during the final check, the market will resolve based on the most recent previous check that had data available. "
240266,NBA: Will the Bucks beat the Pelicans by more than 10.5 points in their January 1 matchup?,Sports,[],4907,2022-01-01T20:50:50.949Z,2024-04-22T23:01:18.360944Z,2022-01-01T21:33:58.241Z,2022-01-01T00:00:00Z,2024-04-22T23:01:18.360944Z,resolved,YES,"[""0.9999989368778921651083069707598266"", ""0.000001063122107834891693029240173408965""]",4900.8,50.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,False,https://www.nba.com/games,0x4b24b1b119fd23aD723A2C2286047CC453DF4AA1,False,,,True,True,False,False,nba-will-the-bucks-beat-the-pelicans-by-more-than-10pt5-points-in-their-january-1-matchup,0x3f3e2e2c6be3b0cfbd627c673c28f5a0894a9f7e44ad8ae9fe6c54bf6a4a7392,,"In the upcoming NBA game, scheduled for January 1:

If the Milwaukee Bucks win by over 11.5 points, the market will resolve to “Yes”.

If the New Orleans Pelicans lose by less than 11.5 points or win, the market will resolve “No.” 

If the game is not completed by January 8, 2022, the market will resolve 50-50."
240267,NBA: Will the Jazz beat the Warriors by more than 4.5 points in their January 1 matchup?,Sports,[],3951,2022-01-01T20:51:50.573Z,2024-04-22T23:02:34.473614Z,2022-01-01T21:34:34.417Z,2022-01-01T00:00:00Z,2024-04-22T23:02:34.473614Z,resolved,NO,"[""0.000001101430737497509063327168354511797"", ""0.9999988985692625024909366728316455""]",6786.83,50.01,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,False,https://www.nba.com/games,0x4b24b1b119fd23aD723A2C2286047CC453DF4AA1,False,,,True,True,False,False,nba-will-the-jazz-beat-the-warriors-by-more-than-4pt5-points-in-their-january-1-matchup,0xe7e586c323352e3d6965bbf2d0130049621c608aee9c8ddb2cdde474cfbfa6dd,,"In the upcoming NBA game, scheduled for January 1:

If the Utah Jazz win by over 4.5 points, the market will resolve to “Yes”.

If the Golden State Warriors lose by less than 4.5 points or win, the market will resolve “No.” 

If the game is not completed by January 8, 2022, the market will resolve 50-50."
240268,NBA: Will the Spurs beat the Pistons by more than 6.5 points in their January 1 matchup?,Sports,[],3073,2022-01-01T20:52:54.621Z,2024-04-24T23:26:33.521757Z,2022-01-01T21:34:58.98Z,2022-01-01T00:00:00Z,2024-04-24T23:26:33.521757Z,resolved,NO,"[""0.000001061185905106463485201043980836033"", ""0.9999989388140948935365147989560192""]",4575.22,50.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,False,https://www.nba.com/games,0x4b24b1b119fd23aD723A2C2286047CC453DF4AA1,False,,,True,True,False,False,nba-will-the-spurs-beat-the-pistons-by-more-than-6pt5-points-in-their-january-1-matchup,0xa5812db672c2b6ac9a9dc02de8db730ad980ac1aaf412bd878744497da724653,,"In the upcoming NBA game, scheduled for January 1:

If the San Antonio Spurs win by over 6.5 points, the market will resolve to “Yes”.

If the Detroit Pistons lose by less than 6.5 points or win, the market will resolve “No.” 

If the game is not completed by January 8, 2022, the market will resolve 50-50."
240270,NHL: Will the Wild beat the Blues by more than 1.5 goals in their January 1 matchup?,Sports,[],3855,2022-01-01T21:07:39.586Z,2024-04-24T23:15:16.503336Z,2022-01-01T21:35:53.709Z,2022-01-01T00:00:00Z,2024-04-24T23:15:16.503336Z,resolved,NO,"[""0.000001122622893162573896755247381485884"", ""0.9999988773771068374261032447526185""]",1738.57,50.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,False,https://www.nhl.com/scores,0x4b24b1b119fd23aD723A2C2286047CC453DF4AA1,False,,,True,True,False,False,nhl-will-the-wild-beat-the-blues-by-more-than-1pt5-goals-in-their-january-1-matchup,0x9085632a10ac2d7b9cfbf3a6649a00df20f4ab175e3e9219c1eb0ff2400d16cd,,"In the upcoming NHL game, scheduled for January 1:

If the Minnesota Wild win by over 1.5 goals, the market will resolve to “Yes”.

If the St Louis Blues lose by less than 1.5 goals or win, the market will resolve “No.” 

If the game is not completed by January 8, 2022, the market will resolve 50-50."
240271,NFL: Will the Chiefs beat the Bengals by more than 3.5 points in their January 2 matchup?,Sports,[],2897,2022-01-01T21:17:55.827Z,2024-04-26T02:48:53.329209Z,2022-01-01T21:36:23.672Z,2022-01-02T00:00:00Z,2024-04-26T02:48:53.329209Z,resolved,NO,"[""0.0000009692255307948351126700865765007633"", ""0.9999990307744692051648873299134235""]",20962.33,49.97,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,False,https://www.nfl.com/scores/,0x4b24b1b119fd23aD723A2C2286047CC453DF4AA1,False,,,True,True,False,False,nfl-will-the-chiefs-beat-the-bengals-by-more-than-3pt5-points-in-their-january-2-matchup,0xec0ed1052422049645a23986affacee8a993158bc6909500aacf755b125e10e3,,"In the upcoming NFL game, scheduled for January 2:

If the Kansas City Chiefs win by over 3.5 points, the market will resolve to “Yes”.

If the Cincinnati Bengals lose by less than 3.5 points or win, the market will resolve “No.” 

If the game is not completed by January 9, 2022, the market will resolve 50-50."
240272,NFL: Will the Cowboys beat the Cardinals by more than 5.5 points in their January 2 matchup?,Sports,[],3576,2022-01-01T21:20:03.964Z,2024-04-25T00:04:57.546477Z,2022-01-02T18:33:30.247Z,2022-01-02T00:00:00Z,2024-04-25T00:04:57.546477Z,resolved,NO,"[""0.00000008559597356917522382730222610900743"", ""0.9999999144040264308247761726977739""]",34309.85,100.9,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,False,https://www.nfl.com/scores/,0x4b24b1b119fd23aD723A2C2286047CC453DF4AA1,False,,,True,True,False,False,nfl-will-the-cowboys-beat-the-cardinals-by-more-than-5pt5-points-in-their-january-2-matchup,0xa1edc505fa2e6845cb559cd9d0113ee4bfd6269099d307985a70231c6e6c618f,,"In the upcoming NFL game, scheduled for January 2:

If the Dallas Cowboys win by over 5.5 points, the market will resolve to “Yes”.

If the Arizona Cardinals lose by less than 5.5 points or win, the market will resolve “No.” 

If the game is not completed by January 9, 2022, the market will resolve 50-50."
240273,NFL: Will the Packers beat the Vikings by more than 13.5 points in their January 2 matchup?,Sports,[],4330,2022-01-01T21:23:00.234Z,2024-04-25T00:14:50.239065Z,2022-01-02T18:33:44.977Z,2022-01-02T00:00:00Z,2024-04-25T00:14:50.239065Z,resolved,YES,"[""0.9999998102269205188850383646261653"", ""0.0000001897730794811149616353738346543174""]",5698.77,499.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,False,https://www.nfl.com/scores/,0x4b24b1b119fd23aD723A2C2286047CC453DF4AA1,False,,,True,True,False,False,nfl-will-the-packers-beat-the-vikings-by-more-than-13pt5-points-in-their-january-2-matchup,0x45f1c906cb3b61b78ce0b859acacf3bef22822eba2e2f1824efbcd2411330824,,"In the upcoming NFL game, scheduled for January 2:

If the Green Bay Packers win by over 13.5 points, the market will resolve to “Yes”.

If the Minnesota Vikings lose by less than 13.5 points or win, the market will resolve “No.” 

If the game is not completed by January 9, 2022, the market will resolve 50-50."
240277,Will Crypto.com's $CRO price be above $0.60 at noon on January 11?,Crypto,[],4628,2022-01-02T00:12:12.196Z,2024-04-23T00:50:12.586447Z,2022-01-02T19:33:07.849Z,2022-01-11T00:00:00Z,2024-04-23T00:50:12.586447Z,resolved,NO,"[""0.00000003439532648570451395926945430800145"", ""0.9999999656046735142954860407305457""]",8888.46,50.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,False,https://www.coingecko.com/en/coins/crypto-com-coin,0x4b24b1b119fd23aD723A2C2286047CC453DF4AA1,False,,,True,True,False,False,will-cryptocoms-cro-price-be-above-060-at-noon-on-january-11,0xb3e5a3e2bf711cc13e0060ac6d92d4ed9324c357c29d20ce1570d939fc80ab1e,,"This market will resolve to “Yes” if Crypto.com Coin (CRO) has a candlestick closing price of $0.600001 or more, as per resolution source, on January 11, 2022, 12pm ET, and “No” otherwise. 

The resolution source for this market will be prices listed on CoinGecko (https://www.coingecko.com/en/coins/crypto-com-coin). 

This market will resolve on the “C” (i.e. closing price) listed for the candle titled “Tue 11 January 2022, 12:00:00”, with the “Price” tab selected, in the Eastern Time Zone. Note, this 12:00:00 candle lists the opening price for 11:30:00 PM ET and the closing price for 12:00:00 PM ET. 

The check will be at 12:30 PM ET, on the resolution date. If the resolution source is unavailable at the resolution time, another credible source will be chosen. "
240279,Will the Polygon ($MATIC) Market Cap be above $19 billion on January 9?,Crypto,[],4352,2022-01-02T00:33:57.443Z,2024-04-22T22:38:35.561861Z,2022-01-02T19:31:24.831Z,2022-01-09T00:00:00Z,2024-04-22T22:38:35.561861Z,resolved,NO,"[""0.0000001535152685864627374441054859674708"", ""0.999999846484731413537262555894514""]",4623.85,1879.73,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,False,https://coinmarketcap.com/currencies/polygon/,0x4b24b1b119fd23aD723A2C2286047CC453DF4AA1,False,,,True,True,False,False,will-the-polygon-matic-market-cap-be-above-19-billion-on-january-9,0x06fa2a763c442589dc2253957b4bb8fcc4639551576d712091c274ed81bfea8d,,"This is a market on whether Polygon ($MATIC) will have a market cap higher than $19 billion on the resolution time of January 9 2022, 11:59 AM ET. 

This market will resolve to “Yes” if Polygon ($MATIC) has a market cap larger than 19,000,000,000.00 dollars, and “No” otherwise. 

The resolution source for this market will be the market cap on Coinmarketcap’s respective listings for Polygon ($MATIC), https://coinmarketcap.com/currencies/polygon/, on the right hand side next to 'Market Cap.'

--------------------

Market Cap is the total market value of a cryptocurrency's circulating supply. It is analogous to the free-float capitalization in the stock market.

Market Cap = Current Price x Circulating Supply."
240281,NBA: Will the Cavaliers beat the Pacers by more than 2.5 points in their January 2 matchup?,Sports,[],4945,2022-01-02T16:49:54.768Z,2024-04-22T23:11:46.772295Z,2022-01-02T18:51:10.303Z,2022-01-02T00:00:00Z,2024-04-22T23:11:46.772295Z,resolved,YES,"[""0.9999989525329846291069379288648305"", ""0.000001047467015370893062071135169541723""]",2581.15,50.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,False,https://www.nba.com/games,0x4b24b1b119fd23aD723A2C2286047CC453DF4AA1,False,,,True,True,False,False,nba-will-the-cavaliers-beat-the-pacers-by-more-than-2pt5-points-in-their-january-2-matchup,0xc1947b2fe16b302e0e7781bb3c97fe1615ffb9b9780978563b3b4af7c95f36c2,,"In the upcoming NBA game, scheduled for January 2:

If the Cleveland Cavaliers win by over 2.5 points, the market will resolve to “Yes”.

If the Indiana Pacers lose by less than 2.5 points or win, the market will resolve “No.” 

If the game is not completed by January 9, 2022, the market will resolve 50-50."
240282,NBA: Will the Raptors beat the Knicks by more than 7.5 points in their January 2 matchup?,Sports,[],4411,2022-01-02T16:53:23.186Z,2024-04-24T23:29:54.216143Z,2022-01-02T19:30:46.329Z,2022-01-02T00:00:00Z,2024-04-24T23:29:54.216143Z,resolved,YES,"[""0.9999989664857928397653266804272359"", ""0.000001033514207160234673319572764099098""]",1411.72,50.01,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,False,https://www.nba.com/games,0x4b24b1b119fd23aD723A2C2286047CC453DF4AA1,False,,,True,True,False,False,nba-will-the-raptors-beat-the-knicks-by-more-than-7pt5-points-in-their-january-2-matchup,0x7c8ed141d2bffdc9c6621c97762d6f36a6e1bd9178451e17e94f5139c2c10e18,,"In the upcoming NBA game, scheduled for January 2:

If the Toronto Raptors win by over 7.5 points, the market will resolve to “Yes”.

If the New York Knicks lose by less than 7.5 points or win, the market will resolve “No.” 

If the game is not completed by January 9, 2022, the market will resolve 50-50."
240283,NBA: Will the Heat beat the Kings by more than 3.5 points in their January 2 matchup?,Sports,[],4117,2022-01-02T16:58:35.175Z,2024-04-23T00:47:39.46231Z,2022-01-02T19:31:01.789Z,2022-01-02T00:00:00Z,2024-04-23T00:47:39.46231Z,resolved,NO,"[""0.000001050254353102250668884340806490217"", ""0.9999989497456468977493311156591935""]",4179.14,50.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,False,https://www.nba.com/games,0x4b24b1b119fd23aD723A2C2286047CC453DF4AA1,False,,,True,True,False,False,nba-will-the-heat-beat-the-kings-by-more-than-3pt5-points-in-their-january-2-matchup,0xb8c64dbed251c0930e22af3bca5e9fdf9156f3c8efb6b280dfbaa1ca54a47a72,,"In the upcoming NBA game, scheduled for January 2:

If the Miami Heat win by over 3.5 points, the market will resolve to “Yes”.

If the Sacramento Kings lose by less than 3.5 points or win, the market will resolve “No.” 

If the game is not completed by January 9, 2022, the market will resolve 50-50."
240287,NBA: Will the Nets beat the Grizzlies by more than 6.5 points in their January 3 matchup?,Sports,[],5023,2022-01-03T14:14:39.695Z,2024-04-22T23:16:05.175328Z,2022-01-03T20:25:07.429Z,2022-01-03T00:00:00Z,2024-04-22T23:16:05.175328Z,resolved,NO,"[""0.0000023013439011626999866329301655411"", ""0.9999976986560988373000133670698345""]",4793.51,50.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,False,https://www.nba.com/games,0x4b24b1b119fd23aD723A2C2286047CC453DF4AA1,False,,,True,True,False,False,nba-will-the-nets-beat-the-grizzlies-by-more-than-6pt5-points-in-their-january-3-matchup,0x01b413af2a64fe5d0c4d436ff94c7f4154d6ecc2e0c2fb2307cf1a9d4651f3b9,,"In the upcoming NBA game, scheduled for January 3:

If the Brooklyn Nets win by over 6.5 points, the market will resolve to “Yes”.

If the Memphis Grizzlies lose by less than 6.5 points or win, the market will resolve “No.” 

If the game is not completed by January 10, 2022, the market will resolve 50-50."
240296,Carabao Cup: Who will win the Arsenal v. Liverpool game on January 13?,Sports,[],3863,2022-01-03T19:43:21.532Z,2024-04-22T22:55:12.848582Z,2022-01-05T22:59:44.015Z,2022-01-13T00:00:00Z,2024-04-22T22:55:12.848582Z,resolved,,"[""0.9986200173808710612825449609240779"", ""0.0007797670729314267028371601319786315"", ""0.0006002155461975120146178789439434596""]",4008.45,41.38,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,False,https://www.efl.com/carabao-cup/,0x4b24b1b119fd23aD723A2C2286047CC453DF4AA1,False,,,True,True,False,False,carabao-cup-who-will-win-the-arsenal-v-liverpool-game-on-january-13,0x09e4fee6598b8b175ed61d3e46078e5f7e0c1ff4f0d354b787dcbee33d49e9c2,,"In the upcoming Carabao Cup soccer game, scheduled for January 6:

If the Arsenal London win, the market will resolve to “Arsenal.” 

If the Liverpool FC win, the market will resolve to “Liverpool.” 

If the game is not completed by January 13, 2022, or there is a tie, the market will resolve to “-other-“"
240297,Serie A: Who will win the Juventus v. Napoli game on January 6?,Sports,[],4759,2022-01-03T19:47:10.086Z,2024-04-23T00:46:52.77309Z,2022-01-05T22:58:19.234Z,2022-01-06T00:00:00Z,2024-04-23T00:46:52.77309Z,resolved,-OTHER-,"[""0.9991328008255442905256815377506091"", ""0.0005419364487492669082246701723142136"", ""0.000325262725706442566093792077076649""]",2405.08,46.72,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,False,https://www.legaseriea.it,0x4b24b1b119fd23aD723A2C2286047CC453DF4AA1,False,,,True,True,False,False,serie-a-who-will-win-the-juventus-v-napoli-game-on-january-6,0x6c4e0bec7f64c09c5e298318d57bc9656ecda5db00fed9026ae46e230d782bb8,,"In the upcoming Serie A soccer game, scheduled for January 6:

If the Juventus FC win, the market will resolve to “Juventus.” 

If the SSC Napoli win, the market will resolve to “Napoli.” 

If the game is not completed by January 13, 2022, or there is a tie, the market will resolve to “-other-“"
240298,"Will $ETH (Ethereum) be above $3,800 on January 12, 12pm ET?",Crypto,[],4165,2022-01-03T19:56:06.188Z,2024-04-26T02:52:06.876516Z,2022-01-05T22:56:19.1Z,2022-01-12T00:00:00Z,2024-04-26T02:52:06.876516Z,resolved,NO,"[""0.0000001393553384918817244718826485503599"", ""0.9999998606446615081182755281173514""]",2428.99,503.46,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,False,https://www.coingecko.com/en/coins/ethereum,0x4b24b1b119fd23aD723A2C2286047CC453DF4AA1,False,,,True,True,False,False,will-eth-ethereum-be-above-3800-on-january-12-12pm-et,0x5f5230ab3d542d646640d3d2ec0c597db1e36fdc4981b308b9778f43c1785a67,,"This market will resolve to “Yes” if Ethereum (ETH) has a candlestick closing price of $3800.01 or more, as per resolution source, on January 12 2022, 12pm ET, and “No” otherwise. 

The resolution source for this market will be prices listed on CoinGecko (https://www.coingecko.com/en/coins/ethereum). This market will resolve on the “C” (i.e. closing price) listed for the candle titled “Wed 12 January 2022, 12:00:00”, with the “Price” tab selected, in the Eastern Time Zone. Note, this 12:00:00 candle lists the opening price for 11:30:00 PM ET and the closing price for 12:00:00 PM ET. 

The check will be at 12:30 PM ET January 12 2022."
240300,NBA: Will the Knicks beat the Pacers by more than 3.5 points in their January 4 matchup?,Sports,[],4840,2022-01-04T21:40:17.734Z,2024-04-24T23:31:32.031489Z,2022-01-04T22:29:09.045Z,2022-01-04T00:00:00Z,2024-04-24T23:31:32.031489Z,resolved,YES,"[""0.9999976000516929636996506187421651"", ""0.00000239994830703630034938125783488553""]",4499.02,50.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,False,https://www.nba.com/games,0x4b24b1b119fd23aD723A2C2286047CC453DF4AA1,False,,,True,True,False,False,nba-will-the-knicks-beat-the-pacers-by-more-than-3pt5-points-in-their-january-4-matchup,0x87cb11dea6f88b5afbde7686e29b5a2027d950cb9675373726be38b62371204b,,"In the upcoming NBA game, scheduled for January 4:

If the New York Knicks win by over 3.5 points, the market will resolve to “Yes”.

If the Indiana Pacers lose by less than 3.5 points or win, the market will resolve “No.” 

If the game is not completed by January 11, 2022, the market will resolve 50-50."
240301,NBA: Will the Lakers beat the Kings by more than 6.5 points in their January 4 matchup?,Sports,[],5265,2022-01-04T21:51:11.107Z,2024-04-22T22:52:43.831168Z,2022-01-04T22:31:03.014Z,2022-01-04T00:00:00Z,2024-04-22T22:52:43.831168Z,resolved,YES,"[""0.9999983710214856461003753347857862"", ""0.000001628978514353899624665214213776075""]",7071.69,41.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,False,https://www.nba.com/games,0x790A4485e5198763C0a34272698ed0cd9506949B,False,,,True,True,False,False,nba-will-the-lakers-beat-the-kings-by-more-than-6pt5-points-in-their-january-4-matchup,0xe51da2f082dd6b4709237bf868203822c175c309bae8df00d45e587ce145e641,,"In the upcoming NBA game, scheduled for January 4:

If the Los Angeles Lakers win by over 6.5 points, the market will resolve to “Yes”.

If the Sacramento Kings lose by less than 6.5 points or win, the market will resolve “No.” 

If the game is not completed by January 11, 2022, the market will resolve 50-50."
240302,NBA: Will the Jazz beat the Nuggets by more than 2.5 points in their January 5 matchup?,Sports,[],5404,2022-01-05T22:55:10.998Z,2024-04-26T02:45:08.598773Z,2022-01-05T23:28:44.863Z,2022-01-05T00:00:00Z,2024-04-26T02:45:08.598773Z,resolved,YES,"[""0.9999998474214249119317034150846811"", ""0.0000001525785750880682965849153188968733""]",37666.44,498.96,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,False,https://www.nba.com/games,0x4b24b1b119fd23aD723A2C2286047CC453DF4AA1,False,,,True,True,False,False,nba-will-the-jazz-beat-the-nuggets-by-more-than-2pt5-points-in-their-january-5-matchup,0xfd0c2d18e54c1c11e44ff33124bcc858f138421f8869c4680824315f8a6dc3a3,,"In the upcoming NBA game, scheduled for January 5:

If the Utah Jazz win by over 2.5 points, the market will resolve to “Yes”.

If the Denver Nuggets lose by less than 2.5 points or win, the market will resolve “No.” 

If the game is not completed by January 12, 2022, the market will resolve 50-50."
240303,NBA: Will the Heat beat the Trail Blazers by more than 1.5 points in their January 5 matchup?,Sports,[],4185,2022-01-05T23:03:11.27Z,2024-04-26T02:48:43.837057Z,2022-01-05T23:29:04.571Z,2022-01-05T00:00:00Z,2024-04-26T02:48:43.837057Z,resolved,YES,"[""0.9999998534351239960819224236280691"", ""0.00000014656487600391807757637193089318""]",3924.3,499.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,False,https://www.nba.com/games,0x4b24b1b119fd23aD723A2C2286047CC453DF4AA1,False,,,True,True,False,False,nba-will-the-heat-beat-the-trail-blazers-by-more-than-1pt5-points-in-their-january-5-matchup,0xc051d3b6dc098ff5471433b8572916d663e65612e37e12ae1322da32d79a7cbe,,"In the upcoming NBA game, scheduled for January 5:

If the Miami Heat win by over 1.5 points, the market will resolve to “Yes”.

If the Portland Trail Blazers lose by less than 1.5 points or win, the market will resolve “No.” 

If the game is not completed by January 12, 2022, the market will resolve 50-50."
240304,NBA: Will the Hawks beat the Kings by more than 2.5 points in their January 5 matchup?,Sports,[],5467,2022-01-05T23:05:47.477Z,2024-04-26T02:49:05.879922Z,2022-01-05T23:29:28.241Z,2022-01-05T00:00:00Z,2024-04-26T02:49:05.879922Z,resolved,YES,"[""0.9999998472050855893608447560507599"", ""0.0000001527949144106391552439492401405482""]",3219.56,499.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,False,https://www.nba.com/games,0x4b24b1b119fd23aD723A2C2286047CC453DF4AA1,False,,,True,True,False,False,nba-will-the-hawks-beat-the-kings-by-more-than-2pt5-points-in-their-january-5-matchup,0xb465aeb35a74aaa394a75db27ac184e74cf88f57450514756daf0d22e853b8c7,,"In the upcoming NBA game, scheduled for January 5:

If the Atlanta Hawks win by over 2.5 points, the market will resolve to “Yes”.

If the Sacramento Kings lose by less than 2.5 points or win, the market will resolve “No.” 

If the game is not completed by January 12, 2022, the market will resolve 50-50."
240305,NHL: Will the Penguins beat the Blues by more than 1.5 goals in their January 5 matchup?,Sports,[],4829,2022-01-05T23:25:24.434Z,2024-04-24T23:49:38.093958Z,2022-01-05T23:32:09.415Z,2022-01-05T00:00:00Z,2024-04-24T23:49:38.093958Z,resolved,YES,"[""0.9999975839308157202558382684779887"", ""0.000002416069184279744161731522011251084""]",2121.28,50.18,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,False,https://www.nhl.com/scores,0x4b24b1b119fd23aD723A2C2286047CC453DF4AA1,False,,,True,True,False,False,nhl-will-the-penguins-beat-the-blues-by-more-than-1pt5-goals-in-their-january-5-matchup,0xf249d016d6f22650621b1f612f7cfc4bdc5803af9984082ee4231d50c03597d6,,"In the upcoming NHL game, scheduled for January 5:

If the Pittsburgh Penguins win by over 1.5 goals, the market will resolve to “Yes”.

If the St Louis Blues lose by less than 1.5 goals or win, the market will resolve “No.” 

If the game is not completed by January 12, 2022, the market will resolve 50-50."
240333,Will the Brooklyn Nets win the NBA ‘21-’22 Championship?,Sports,[],5858,2022-01-11T00:34:10.436Z,2024-04-22T23:15:19.480259Z,2022-01-12T20:41:13.594Z,2022-06-19T00:00:00Z,2024-04-22T23:15:19.480259Z,resolved,NO,"[""0.000000695371682462938946447150318990679"", ""0.999999304628317537061053552849681""]",3730.44,0.01,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,False,https://www.nba.com,0x4b24b1b119fd23aD723A2C2286047CC453DF4AA1,False,,,True,True,False,True,will-the-brooklyn-nets-win-the-nba-21-22-championship,0x291a8ae031ad436d7b59a9d2b4dd92a9aa2b20a69f3198900709a93c2ddcb737,0x38eecec8be6aaa6d794b76914f91a6cb4039fa389e1edb0e0c24aadeac127a55,"The 2021–22 NBA season is the 76th season of the National Basketball Association (NBA). The Finals are set to begin on June 2 2022, with a potential Game 7 scheduled for June 19.

This market will resolve to “Yes” if the Brooklyn Nets win the NBA ’21-22 Championship, and “No” otherwise. 

If games are postponed, the market will resolve once the postponed games are complete and/or the winner of the championship is known."
240334,Will the Golden State Warriors win the NBA ‘21-’22 Champsionship?,Sports,[],5858,2022-01-11T00:36:42.535Z,2024-04-24T23:37:46.111022Z,2022-01-12T20:41:51.478Z,2022-06-19T00:00:00Z,2024-04-24T23:37:46.111022Z,resolved,YES,"[""0.9996213788645669048870160182062252"", ""0.0003786211354330951129839817937747937""]",15616.25,154.48,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,False,https://www.nba.com,0x4b24b1b119fd23aD723A2C2286047CC453DF4AA1,False,,,True,True,False,True,will-the-golden-state-warriors-win-the-nba-21-22-champsionship,0x23317a92c906a0aff194e35e057c5bd2f94e7fd684bd479379d4489d31caf429,0xc606a3bd1656a10dc1bc9ae31b2344cbae893c08e45af769ff3cdc784e50a255,"The 2021–22 NBA season is the 76th season of the National Basketball Association (NBA). The Finals are set to begin on June 2 2022, with a potential Game 7 scheduled for June 19.

This market will resolve to “Yes” if the Golden State Warriors win the NBA ’21-22 Championship, and “No” otherwise. 

If games are postponed, the market will resolve once the postponed games are complete and/or the winner of the championship is known."
240335,Will the Milwaukee Bucks win the NBA ‘21-’22 Championship?,Sports,[],5858,2022-01-11T00:37:58.495Z,2024-04-24T23:57:32.949214Z,2022-01-12T20:42:17.12Z,2022-06-19T00:00:00Z,2024-04-24T23:57:32.949214Z,resolved,NO,"[""0.0000002611343430529670376572120000046453"", ""0.999999738865656947032962342788""]",2262.07,369.28,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,False,https://www.nba.com,0x4b24b1b119fd23aD723A2C2286047CC453DF4AA1,False,,,True,True,False,True,will-the-milwaukee-bucks-win-the-nba-21-22-championship,0x8018f36b23d9f1646801b0a81d3f2cddf76bb253663154adc945de03b4f044a1,0x6f2c9f317210212cc1cdbb7c60d9ff576eba33ae7b096999d80570aceb68c806,"The 2021–22 NBA season is the 76th season of the National Basketball Association (NBA). The Finals are set to begin on June 2 2022, with a potential Game 7 scheduled for June 19.

This market will resolve to “Yes” if the Milwaukee Bucks win the NBA ’21-22 Championship, and “No” otherwise. 

If games are postponed, the market will resolve once the postponed games are complete and/or the winner of the championship is known."
